vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info,vector,img name
1,88,0:35:09.890135,2,car,0.2693475782871246,[753 527 782 561],"[   0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        589.9536      0.
    0.        640.5138      0.          0.          0.         93.03336
    0.        167.86432     0.        188.81941    45.76498     0.
   42.75986     0.          0.        422.60727     0.          0.
   23.621836    0.          0.        525.37964     0.        358.9181
    0.          0.          0.          0.          0.          0.
    0.          0.          0.         53.940147    0.          0.
    0.          0.          0.          0.          0.         88.370605
   54.331806    0.          0.          0.          0.         12.233794
   70.29292     0.        322.75967     0.          0.          0.
    0.          0.          0.        367.74222     0.          0.
    0.          8.519119    0.          0.          0.        325.2602
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        640.19934
   75.485     666.58514     0.          0.        192.25034   189.1705
    0.          0.        171.37239   186.55836     0.          0.
    0.         80.5363    143.45338     0.        447.42807     0.
  262.29163     0.          0.         79.683815    0.          0.
    0.          0.          0.          0.          0.         32.737957
  228.01454     0.          0.          0.          0.         72.88026
    0.          0.          0.          0.          0.          0.
    0.        370.92676   357.5896    150.65692    35.88306   235.23993
    0.         18.721813    0.        307.52164     0.          0.
    0.        345.71918     0.          0.          0.        340.33536
    0.          0.          0.          0.        227.83398     0.
    0.          0.        131.44975     0.          0.        102.61381
    0.          0.        527.57947     0.        460.45477   296.41034
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        127.00236   180.84363
  325.82782     0.          0.          0.        214.3548      0.
    0.          0.          0.          0.          0.        200.4159
    0.          0.          0.          0.         73.87923     0.
    0.        311.28452   538.84393     0.        385.86697     0.
 1504.6162      0.          0.          0.          0.          0.
    0.          0.          0.          0.        404.95438     0.
    0.          0.          0.          0.          0.          0.
    0.          0.      ]",video2_frame0088_obj07.png
1,88,0:35:09.890135,2,car,0.2626065015792846,[682 487 721 520],"[   0.           0.           0.          11.088795     0.
    0.           0.           0.           0.           0.
  551.80927      0.           0.         639.1411       0.
    0.           0.         108.37526      0.         279.6567
    0.         164.19458    156.93346      0.           0.
    0.           0.          76.29594      0.           0.
   76.28957      0.           0.         581.34125      0.
  181.53937      0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           2.3780913    0.
    0.           0.           0.           0.          64.133255
  182.42693      0.           0.           0.           0.
    0.           0.           0.           0.         303.78226
    0.           0.           0.          33.48935      0.
    0.           0.         463.46124      0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.         529.2296
    0.         575.38983      0.           0.         141.25499
  212.48009      0.           0.           0.         491.45383
    0.           0.           0.           0.         176.13715
    0.         112.541504   165.6106     298.87866      0.
    0.           0.           0.           0.           0.
    0.           0.           0.         164.70174    137.38234
   20.598476     0.           0.           0.           0.
  138.57158      0.           0.           0.         171.06818
    0.           0.           0.         336.63336    305.6399
    0.         157.16208    225.0418       0.         214.01416
    0.         476.88263      0.           0.           0.
  334.76804      0.           0.           0.         527.7884
    0.           0.           0.           0.         181.20143
    0.           0.           0.         271.10062      0.
    0.           0.           0.           0.         291.23502
    0.         550.23737    204.26628      0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.          32.819107     0.
  338.75427      0.           0.           0.          31.265697
    0.           0.           0.           0.           0.
    0.         326.1512       0.           0.           0.
    0.          66.88844      0.           0.         221.39117
  660.1246       0.         207.14964      0.        1274.8862
    0.           0.           0.           0.           0.
    0.           0.           0.           0.         333.2299
    0.           0.           0.           0.           0.
  156.79242      0.           0.           0.       ]",video2_frame0088_obj08.png
1,89,0:35:33.866160,2,car,0.5472425818443298,[476 671 528 719],"[  0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.       190.62474    0.
   0.       272.71674    0.         0.         0.        35.491962
   0.         0.         0.       124.26717    0.         0.
   0.        80.93273    0.       261.69006    0.         0.
  43.22352    0.         0.        44.68693    0.       188.33194
   0.         0.         0.         0.         0.         0.
   0.         0.         0.       108.73536    0.         0.
   0.         0.         0.         0.         0.        55.759106
 140.45753    0.         0.         0.         0.         0.
  42.453983  77.57645   21.72181    0.         0.         0.
   0.         0.         0.        91.15613    0.         0.
   0.         0.         0.         0.        85.93255  105.0641
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.       316.49957
 155.77199  294.31796    0.         0.        77.71928   13.871972
   0.         0.         9.817602 156.84746    0.         0.
   0.       161.0541   202.78708    0.       264.96796    0.
 114.54791    0.         0.       316.78906    0.         0.
   0.         0.         0.         0.         0.        19.40704
 229.1996     0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.       256.2935   109.629005   0.        97.35217  246.82632
   0.        97.41538    0.       188.16708    0.         0.
   0.       108.32418    0.         0.         0.        94.685814
   0.         0.         0.         0.        42.405598   0.
   0.         0.         0.         0.         0.       263.30203
   0.         0.       503.45728    0.       246.26657  264.62286
   0.         0.         0.       120.26204    0.         0.
   0.         0.         0.         0.         0.        86.065865
 222.9828     0.         0.         0.       222.4791     0.
   0.         0.         0.         0.         0.        43.754204
   0.         0.         0.         0.       229.12216    0.
   0.       210.27536   78.980194   0.       413.81702    0.
 774.4531     0.         0.         0.         0.         0.
   0.         0.         0.         0.       315.29147    0.
   0.         0.         0.         0.         0.         0.
   0.         0.      ]",video2_frame0089_obj00.png
1,89,0:35:33.866160,7,truck,0.5268046259880066,[685 525 756 652],"[   0.          0.          0.        504.09525     0.          0.
    0.          0.          0.          0.        994.69366     0.
    0.        807.387       0.          0.          0.          0.
    0.        494.7272      0.          0.        454.71606     0.
    0.        519.18823     0.        634.4602      0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.        254.44705     0.          0.
    0.          0.          0.          0.          0.        881.8033
  692.8761      0.          0.          0.          0.        412.70828
  778.51605     0.          0.          0.          0.          0.
    0.          0.          0.         89.97557     0.          0.
    0.        100.89468     0.          0.        432.8406    160.03773
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        358.89667
  199.35654     0.          0.          0.        485.22214   136.78595
    0.          0.        251.57825     0.        327.46317     0.
    0.          0.         54.02214     0.        893.7518      0.
  329.4643      0.          0.        527.0787      0.          0.
    0.          0.          0.          0.         11.8522     67.125626
    0.          0.          0.          0.          0.         82.56493
    0.          0.          0.          0.          0.          0.
    0.        352.87628     0.        704.322       0.        135.56197
    0.          0.          0.        307.14978     0.          0.
    0.        299.56458     0.          0.          0.        461.04932
    0.          0.          0.          0.        215.09593     0.
    0.          0.        510.79608     0.          0.        283.39603
    0.          0.       1030.7074      0.        769.85187   522.85565
    0.          0.          0.        170.06207     0.          0.
    0.          0.          0.          0.        208.35344   258.13483
  288.27264     0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        493.6534
    0.          0.          0.          0.         66.91298     0.
  945.04126   532.1262    669.6006      0.        191.25464     0.
  874.8817      0.          0.          0.          0.          0.
    0.          0.          0.          0.        307.82565     0.
    0.          0.          0.          0.         34.17577     0.
    0.          0.      ]",video2_frame0089_obj01.png
1,89,0:35:33.866160,2,car,0.521888017654419,[717 686 768 719],"[  0.          0.          0.         29.62112     0.          0.
   0.          0.          0.          0.        164.37148     0.
   0.        266.44882     0.          0.          0.         39.788025
   0.          0.          0.        196.30295     0.          0.
  26.101084  212.97021     0.        167.12352     0.          0.
   0.          0.          0.        166.53955     0.        189.89401
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        237.7144      0.          0.
   0.          0.          0.          0.          0.        154.89134
 363.13147     0.          0.          0.          0.          0.
  59.760727  243.60092     0.          0.          0.          0.
   0.          0.          0.        136.94073     0.          0.
   0.          0.          0.          0.        260.08914     0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        353.43015
 185.15654   485.39642     0.          0.        267.85565     0.
   0.          0.          0.        188.58278     0.          0.
   0.         44.118923  119.58316     0.         84.05086    35.148632
  66.03331     0.          0.        237.5842      0.          0.
   0.          0.          0.          0.          0.        118.74091
 413.76123     0.          0.          0.          0.         64.1355
   0.          0.          0.          0.          0.          0.
  34.879486  209.05727     0.         33.90416   234.21198   132.09413
   0.        131.50555     0.         61.63408     0.          0.
   0.        159.57335     0.          0.          0.        113.77015
   0.          0.          0.          0.         11.139123    0.
   0.          0.          0.          0.          0.        315.02695
   0.          0.        484.4242      0.        146.35698   211.83197
   0.          0.          0.         86.67791     0.          0.
   0.          0.          0.          0.          5.0706224   0.
 318.7054      0.          0.          0.        376.1145      0.
   0.          0.          0.          0.          0.          0.
   0.          0.         47.77054     0.        293.9246      0.
   0.        157.11429     0.          0.        443.0014      0.
 833.7732      0.          0.          0.          0.          0.
   0.          0.          0.          0.        532.4824      0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]",video2_frame0089_obj02.png
1,89,0:35:33.866160,2,car,0.515512228012085,[715 653 763 696],"[  0.         0.         0.       420.74805    0.         0.
   0.         0.         0.         0.       446.69812    0.
   0.       491.38776    0.         0.         0.        26.434242
   0.       293.3908     0.       117.73937    0.         0.
   0.       122.84229    0.       232.908      0.         0.
  65.1219     0.         0.       655.6793     0.        48.046955
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.       202.23323
  37.826477   0.         0.         0.         0.        10.186603
 557.14484    0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.         0.
   0.        89.48428    0.         0.        40.267025 125.41965
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.       249.60945
   0.       317.09467    0.         0.       337.97244    0.
   0.         0.         0.         0.       187.1886     0.
   0.         0.        49.88562    0.       143.37195    0.
 248.23949    0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.       224.32481
   0.         0.         0.         0.         0.       260.04855
   0.         0.         0.         0.         0.         0.
   0.       327.46918    0.       152.43263    0.       105.98118
   0.         0.         0.        53.954308   0.         0.
   0.       156.86528    0.         0.         0.       222.6939
   0.         0.         0.         0.       365.7233     0.
   0.         0.       336.33417    0.         0.         0.
   0.         0.       624.0217     0.        96.56722  153.02875
   0.         0.         0.       126.20209    0.         0.
   0.         0.         0.         0.       256.3184     0.
 349.75702    0.         0.         0.       197.58447    0.
   0.         0.         0.         0.         0.       320.3647
   0.         0.         0.         0.        75.16671    0.
   0.       176.11504  248.06721    0.       330.00592    0.
 650.3472     0.         0.         0.         0.         0.
   0.         0.         0.         0.       405.62228    0.
   0.         0.         0.         0.        71.675514   0.
   0.         0.      ]",video2_frame0089_obj03.png
1,89,0:35:33.866160,2,car,0.453236848115921,[691 484 728 522],"[   0.          0.          0.         53.173542    0.          0.
    0.          0.          0.          0.        783.61456     0.
    0.        620.95154     0.          0.        203.45444   209.98619
    0.        180.65279     0.         82.08874   481.38165     0.
  170.44368    97.80742     0.        209.02702     0.          0.
  149.8241      0.          0.        644.9749      0.        213.2771
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        261.08594
    0.          0.          0.          0.          0.         95.070076
  112.400345  197.30273     0.          0.          0.          0.
    0.          0.          0.        406.94412     0.          0.
    0.          0.          0.          0.          0.        545.29297
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        348.52853
   74.70363   833.4931      0.          0.        415.11142   229.70235
    0.          0.          0.        382.2097    219.50513     0.
    0.          0.        176.98077     0.        511.24323   444.1933
  388.66656     0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
  103.55214     0.          0.          0.          0.        162.33624
    0.          0.          0.          0.          0.          0.
  307.44498   237.14915   426.78253   151.84756   246.15073   352.70905
    0.        407.64102     0.        569.90094     0.          0.
    0.        635.4627      0.          0.          0.        400.70428
    0.          0.          0.          0.        367.1975      0.
    0.          0.        231.40236     0.          0.         12.351688
    0.          0.         65.56014     0.        515.3726      0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        239.00673    47.510937
  343.2657      0.          0.          0.         67.2302      0.
    0.          0.          0.          0.          0.        539.6497
    0.          0.          0.          0.        120.6534      0.
    0.        164.5452    763.0693      0.         85.01052     0.
 1287.4507      0.          0.          0.          0.          0.
    0.          0.          0.          0.        356.3782      0.
    0.          0.          0.          0.        240.19652     0.
    0.          0.      ]",video2_frame0089_obj04.png
1,89,0:35:33.866160,2,car,0.4427153170108795,[557 426 588 461],"[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        593.12115     0.
   0.        391.72534     0.          0.          0.         65.51481
   0.         27.263163    0.        174.66148   374.7155      0.
   0.        169.82169     0.        130.5775      0.          0.
  11.062109    0.          0.          0.          0.        214.37987
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        204.34698     0.          0.
   0.          0.          0.          0.          0.        272.77646
 195.73633     0.          0.          0.          0.          0.
 272.2039     50.154305    0.          0.          0.          0.
   0.          0.          0.        258.94986     0.          0.
   0.         17.25613     0.          0.         65.87104   195.16682
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        245.71342
 252.8744    413.61526     0.          0.        306.9927    100.914635
   0.          0.          0.        122.56549     0.          0.
   0.         40.29288    60.98201     0.        482.4973      8.967596
  80.16144     0.          0.        276.00916     0.          0.
   0.          0.          0.          0.          0.         14.920724
 248.03716     0.          0.          0.          0.          1.4811919
   0.          0.          0.          0.          0.          0.
 228.57083   178.19612   177.41245     0.          0.        248.39885
   0.        178.40097     0.        278.20438     0.          0.
   0.        243.53716     0.          0.          0.        364.91885
   0.          0.          0.          0.         95.476456    0.
   0.          0.          0.          0.          0.        138.15648
   0.          0.        331.93713     0.        475.6141    260.42484
   0.          0.          0.          1.1527493   0.          0.
   0.          0.          0.          0.         14.438556  111.446075
 371.32135     0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        327.97452
   0.          0.          0.          0.        106.583565    0.
   0.        281.0689    312.3856      0.        115.28678     0.
 859.9635      0.          0.          0.          0.          0.
   0.          0.          0.          0.        184.97562     0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]",video2_frame0089_obj05.png
1,89,0:35:33.866160,7,truck,0.4310913681983948,[479 560 564 677],"[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        446.4412      0.
   0.        183.59763     0.          0.          0.          0.
   0.        268.18393     0.          0.        218.3151      0.
   0.         78.77697     0.         90.974365    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        109.470055    0.          0.
   0.          0.          0.          0.          0.        343.549
 191.58214     0.          0.          0.          0.        184.40279
  64.49261     0.          0.          0.          0.          0.
   0.          0.          0.        178.01932     0.          0.
   0.          0.          0.          0.          1.5726712   0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        321.43903
  52.7468    215.33447     0.          0.        119.67252   222.85046
   0.          0.          0.        341.5891      0.          0.
   0.        303.53766   124.03653     0.         56.363926  164.7514
 296.0836      0.          0.         68.93784     0.          0.
   0.          0.          0.          0.        124.55875   223.54953
  10.569871    0.          0.          0.          0.        125.52578
   0.          0.          0.         67.1405      0.          0.
 103.08677   154.85384   163.15115     0.          0.        349.5887
   0.        126.117836    0.        549.86896     0.          0.
   0.        153.95915     0.          0.          0.        442.79718
   0.          0.          0.          0.          0.          0.
   0.          0.        248.21468     0.          0.         18.322462
   0.          0.        304.37445     0.        475.35638   174.51256
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         64.76359   291.93277
  91.010025    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        350.32962
   0.          0.          0.          0.          0.          0.
  27.65418   231.00133   452.36472     0.         98.8254      0.
 340.49826     0.          0.          0.          0.          0.
   0.          0.          0.          0.        124.97635     0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]",video2_frame0089_obj06.png
1,89,0:35:33.866160,2,car,0.4103476703166961,[757 527 787 568],"[   0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        248.25493     0.
    0.        161.29361     0.          0.          0.          0.
    0.        284.70145     0.          0.          0.          0.
  161.1387      0.          0.        256.15485     0.          0.
  100.01392     0.          0.        320.90353     0.        247.09592
    0.          0.          0.          0.          0.          0.
    0.          0.          0.        263.3852      0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.        776.1985      0.          0.          0.
    0.          0.          0.        127.73223     0.          0.
    0.          0.          0.          0.          0.        145.5926
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        585.8255
    0.        504.24872     0.          0.          0.         12.608008
    0.          0.        156.92259   370.53537     0.          0.
    0.        466.5767    264.07245     0.        109.428665    0.
  155.2891      0.          0.        347.12555     0.          0.
    0.          0.          0.          0.          0.         43.623497
  494.4737      0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.        302.24124   390.16376     0.        224.2549    358.44446
    0.        252.2272      0.        587.21204     0.          0.
    0.         97.86234     0.          0.          0.        194.9595
    0.          0.          0.          0.        132.43307     0.
    0.          0.          0.          0.          0.        230.23982
    0.          0.        457.79587     0.        435.13358   459.5688
    0.          0.          0.         42.104725    0.          0.
    0.          0.          0.          0.          0.        147.07372
  174.63768     0.          0.          0.        299.08917     0.
    0.          0.          0.          0.          0.        158.76978
    0.          0.          0.          0.        200.42809     0.
    0.        258.9448    307.87863     0.        565.2177      0.
 1236.9309      0.          0.          0.          0.          0.
    0.          0.          0.          0.        280.32248     0.
    0.          0.          0.          0.          0.          0.
    0.          0.      ]",video2_frame0089_obj07.png
1,90,0:35:57.842184,2,car,0.7875657081604004,[1186  648 1279  694],"[  0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.        100.92026     0.          0.        613.05444    20.634087
   0.        134.18454     0.          0.        297.79205     0.
 379.24585   191.9176      0.          0.          0.          0.
 120.86907     0.          0.        159.85979     0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        152.52986     0.          0.
   0.          0.          0.          0.          0.          0.
 434.0357      0.          0.          0.          0.        128.0981
   0.          0.        568.3154      0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        132.2739      3.2143672
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        423.3281
   0.        169.94846     0.          0.          0.          0.
   0.          0.        569.4517    319.5981      0.          0.
   0.        536.3507    239.15967     0.          0.        364.33835
 113.922714    0.          0.          0.          0.          0.
   0.          0.          0.          0.        804.4285    205.30124
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         55.684277    0.          0.
  30.051744   22.381895  405.92035   134.27988   712.1967      0.
   0.        177.92578     0.        341.17813     0.          0.
   0.        107.56331     0.          0.          0.        277.7675
   0.          0.          0.          0.         66.674805    0.
   0.          0.        480.69324     0.          0.         41.09726
   0.          0.          0.          0.         85.891304    0.
   0.          0.          0.        137.41629     0.          0.
   0.          0.          0.          0.          0.          0.
 112.31851     0.          0.          0.        275.4897      0.
   0.          0.          0.          0.          0.          0.
   0.          0.          1.8514245   0.        137.59384     0.
   0.          0.        398.99133     0.        226.46295     0.
  77.87478   172.09552     0.          0.          0.          0.
   0.          0.          0.          0.         82.84863     0.
   0.          0.          0.          0.        220.53511     0.
   0.          0.       ]",video2_frame0090_obj00.png
1,90,0:35:57.842184,2,car,0.7603945732116699,[1138  582 1185  616],"[   0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
  129.7955       0.           0.         144.95099      0.
    0.           0.           0.           0.          31.371744
    0.           0.         178.46893      0.           0.
    0.           0.         578.1201       0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
 1112.4066       0.           0.           0.           0.
    0.           0.           0.         661.02057    720.0545
    0.           0.           0.           0.           0.
   39.839375    34.858826     0.           0.           0.
    0.           0.           0.           0.         326.22076
    0.           0.           0.           0.           0.
    0.          81.29129      0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.         376.8974
  235.58473      0.           0.           0.           0.
  429.64276      0.           0.         200.24872    640.14197
    0.           0.           0.         653.24426    476.7293
    0.           0.           0.         260.39307      0.
    0.        1005.6629       0.           0.           0.
    0.           0.           0.           0.         303.90894
    0.           0.           0.           0.           0.
    0.           0.           0.           0.         799.4455
    0.           0.         306.22345    857.7067     133.096
    0.           0.          31.833986     0.         207.78197
    0.         720.4587       0.           0.           0.
    0.           0.           0.           0.          72.02776
    0.           0.           0.           0.           2.3774812
    0.           0.           0.           0.           0.
    0.         525.6175       0.           0.         903.099
    0.        1050.0944     729.1274       0.           0.
    0.         407.9393       0.           0.           0.
    0.           0.           0.           0.         355.0268
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.         266.221        0.        1027.8441     406.81396
  677.6977       0.         192.93222      0.         382.72083
  336.2317       0.           0.           0.           0.
    0.           0.           0.           0.         122.0007
    0.           0.           0.           0.           0.
    0.           0.           0.           0.       ]",video2_frame0090_obj01.png
1,90,0:35:57.842184,2,car,0.7284770607948303,[596 671 680 706],"[   0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.        321.16995     0.          0.        233.19539    78.648155
    0.        186.12015     0.          0.        467.31302     0.
  180.87128   169.01648     0.        170.9171      0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.        555.6817      0.          0.
    0.          0.          0.          0.          0.        176.5064
  549.2716      0.          0.          0.          0.        324.95538
    0.        206.1223    507.98343     0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        294.61267     0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.        479.46362
  301.1908      0.          0.          0.          0.        138.15749
    0.          0.       1382.7915      0.          0.          0.
    0.       1093.2302    323.91885     0.        365.19647     0.
   61.60922     0.          0.        678.5646      0.          0.
    0.          0.          0.          0.        413.23407    11.071397
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
  268.41516   268.55774   476.0285    621.1844    593.78973     0.
    0.          0.          0.        298.2503      0.          0.
    0.        400.20447     0.          0.          0.         11.919259
    0.          0.          0.          0.        260.5771      0.
    0.          0.        196.12457     0.          0.        225.03316
    0.          0.        615.62634     0.        268.90158     0.
    0.          0.          0.        410.82935     0.          0.
    0.          0.          0.          0.          0.         41.426094
    0.          0.          0.          0.        280.07538     0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.        188.08258     0.
    0.        137.74368   532.1344      0.        388.02814     0.
   88.01441   645.7404      0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.          0.
    0.          0.      ]",video2_frame0090_obj02.png
1,90,0:35:57.842184,2,car,0.7067256569862366,[790 678 880 718],"[  0.          0.          0.        321.23935     0.          0.
   0.          0.          0.          0.        285.956       0.
   0.          0.          0.          0.        511.15823   327.73016
   0.          0.          0.          0.         76.980576    0.
   0.          0.          0.          0.          0.          0.
  88.54948     0.          0.         35.229897    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.        273.636       0.          0.
   0.          0.          0.          0.          0.        570.8841
 479.9062      0.          0.          0.          0.          0.
  91.537796  363.70142     0.          0.          0.          0.
   0.          0.          0.        340.75565     0.          0.
   0.         27.901993    0.          0.        174.11964     0.
   0.          0.          0.          0.          0.         29.795868
   0.          0.          0.          0.          0.          0.
 386.648     453.62836     0.          0.        430.8869      0.
   0.          0.        334.19025    96.53578    83.25874     0.
   0.         76.98409     0.          0.         86.08528   708.30225
 132.85265     0.          0.         30.126963    0.          0.
   0.          0.          0.          0.          0.          0.
 320.46695     0.          0.          0.          0.        141.18304
   0.          0.          0.          0.          0.          0.
 342.29407     0.          0.          1.5395802   0.         11.60468
   0.          0.          0.          0.          0.          0.
   0.        168.22588     0.          0.          0.        316.21384
   0.          0.          0.          0.         90.94415     0.
   0.          0.        585.844       0.          0.          0.
   0.          0.          0.          0.         73.11896     0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        375.8726    150.40486
 148.20488     0.          0.          0.        232.582      32.92851
   0.          0.          0.          0.          0.        229.09366
   0.          0.        115.988815    0.          0.          0.
   0.          0.        314.08594     0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          6.927182    0.
   0.          0.       ]",video2_frame0090_obj03.png
1,90,0:35:57.842184,2,car,0.7026392817497253,[397 683 481 719],"[   0.           0.           0.          62.234325     0.
    0.           0.           0.           0.           0.
    0.           0.           0.         361.48593      0.
    0.         289.47864    299.94714      0.         182.92165
    0.           0.          28.725922     0.          78.97831
   57.943645     0.           0.           0.           0.
   86.39535      0.           0.           7.9263268    0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
  615.0165       0.           0.           0.           0.
    0.           0.           0.          64.0902     309.74036
    0.           0.           0.           0.         496.23273
    0.           0.        1541.2864       0.           0.
    0.           0.           0.           0.          83.009476
    0.           0.           0.           0.           0.
    0.           5.6701975    0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.         842.0747
    0.           0.           0.           0.           0.
  353.45828      0.           0.         883.22864    436.01047
    0.           0.           0.         959.9114     145.44588
    0.           0.           0.           0.           0.
    0.         130.24338      0.           0.           0.
    0.           0.           0.         425.3339     230.93579
  240.53084      0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.         249.95004    148.85901    710.7124
  315.6623     354.36008      0.           0.           0.
    0.         647.07947      0.           0.           0.
  254.63896      0.           0.           0.         392.83014
    0.           0.           0.           0.           0.
    0.           0.           0.         336.0007       0.
    0.         364.2916       0.           0.         694.12695
    0.         493.13937      0.           0.           0.
    0.         410.51242      0.           0.           0.
    0.           0.           0.           0.           0.
   58.859135     0.           0.           0.         553.4967
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
  333.54794      0.         341.60364      0.           0.
  881.14355      0.           0.           0.           0.
    0.           0.           0.           0.         164.13902
    0.           0.           0.           0.           0.
    0.           0.           0.           0.       ]",video2_frame0090_obj04.png
1,90,0:35:57.842184,2,car,0.6027956008911133,[469 645 557 691],"[  0.          0.          0.        199.59962     0.          0.
   0.          0.          0.          0.          0.          0.
   0.         54.095707    0.          0.        249.63463   380.73322
   0.          0.          0.          0.          0.          0.
 154.54616     0.          0.          0.          0.          0.
   0.          0.          0.        203.39671     0.          0.
   0.          0.          0.          0.          0.          0.
   0.         21.573051    0.        557.78424     0.          0.
   0.          0.          0.          0.          0.        425.44672
 410.91678     0.          0.          0.          0.          0.
   0.        452.2636      1.7353317   0.          0.          0.
   0.          0.          0.        416.84973     0.          0.
   0.          0.          0.          0.        128.9072      0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        105.01741
 224.55621   380.76996     0.          0.        467.1312      0.
   0.          0.         16.174883  303.5576      0.          0.
   0.          0.          0.          0.          0.        432.9711
   1.6666317   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.        255.57129
 563.89844     0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
 433.80966     8.054979    0.          2.395031    0.          0.
   0.          0.          0.         21.807991    0.          0.
   0.        212.43823     0.          0.          0.         32.55089
   0.          0.          0.          0.          0.          0.
   0.          0.        254.04074     0.          0.        274.04987
   0.          0.         74.292755    0.        188.54124     0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         96.901825    0.
 138.28354     0.          0.          0.        266.68073   364.4702
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.         24.881102    0.
   0.          0.          0.          0.          0.          0.
 116.69944     0.          0.          0.          0.          0.
   0.          0.          0.          0.        258.39432     0.
   0.          0.          0.          0.          0.          0.
   0.          0.       ]",video2_frame0090_obj05.png
