vidId,frameNum,timestamp,detectedObjId,detectedObjClass,confidence,bbox info,img name
1,32,0:12:47.232777,0,person,0.950751006603241,[  7 111 825 717],video2_frame0032_obj00.png
1,34,0:13:35.184825,14,bird,0.6390339136123657,[1101  445 1190  513],video2_frame0034_obj00.png
1,35,0:13:59.160849,16,dog,0.3626899719238281,[448 501 497 565],video2_frame0035_obj00.png
1,35,0:13:59.160849,1,bicycle,0.3047078251838684,[1236  468 1279  501],video2_frame0035_obj01.png
1,36,0:14:23.136874,14,bird,0.7242730855941772,[455 488 507 570],video2_frame0036_obj00.png
1,47,0:18:46.873141,4,airplane,0.6033262014389038,[  3   8 655 519],video2_frame0047_obj00.png
1,48,0:19:10.849165,4,airplane,0.5703979730606079,[  2   8 656 525],video2_frame0048_obj00.png
1,49,0:19:34.825189,4,airplane,0.5894344449043274,[  3  11 666 520],video2_frame0049_obj00.png
1,50,0:19:58.801213,4,airplane,0.4900251626968384,[  3  11 679 506],video2_frame0050_obj00.png
1,51,0:20:22.777238,4,airplane,0.34758061170578003,[  2   6 672 513],video2_frame0051_obj00.png
1,52,0:20:46.753262,4,airplane,0.4189770519733429,[  6   4 666 515],video2_frame0052_obj00.png
1,53,0:21:10.729286,0,person,0.9436048865318298,[  9 106 833 714],video2_frame0053_obj00.png
1,54,0:21:34.705310,0,person,0.8826895356178284,[ 15 102 833 710],video2_frame0054_obj00.png
1,55,0:21:58.681335,0,person,0.8399367332458496,[ 33 110 825 701],video2_frame0055_obj00.png
1,56,0:22:22.657359,0,person,0.8296355605125427,[ 36 108 826 701],video2_frame0056_obj00.png
1,72,0:28:46.273747,2,car,0.3926865756511688,[792 263 836 282],video2_frame0072_obj00.png
1,73,0:29:10.249771,2,car,0.8475307822227478,[  0 484  95 594],video2_frame0073_obj00.png
1,73,0:29:10.249771,2,car,0.8326283693313599,[ 65 416 143 465],video2_frame0073_obj01.png
1,73,0:29:10.249771,2,car,0.6381313800811768,[1197  313 1280  417],video2_frame0073_obj02.png
1,73,0:29:10.249771,2,car,0.6106818914413452,[117 388 174 425],video2_frame0073_obj03.png
1,73,0:29:10.249771,2,car,0.4895847737789154,[177 372 215 402],video2_frame0073_obj04.png
1,73,0:29:10.249771,2,car,0.39390039443969727,[199 340 245 376],video2_frame0073_obj05.png
1,73,0:29:10.249771,6,train,0.3921993374824524,[ 442   62 1267  712],video2_frame0073_obj06.png
1,73,0:29:10.249771,2,car,0.30608293414115906,[159 378 212 409],video2_frame0073_obj07.png
1,74,0:29:34.225796,2,car,0.5993876457214355,[437 545 533 693],video2_frame0074_obj00.png
1,74,0:29:34.225796,2,car,0.562878429889679,[262 629 366 715],video2_frame0074_obj01.png
1,74,0:29:34.225796,2,car,0.44175779819488525,[387 334 478 470],video2_frame0074_obj02.png
1,82,0:32:46.033990,33,kite,0.2829076945781708,[380  16 852 677],video2_frame0082_obj00.png
1,83,0:33:10.010014,33,kite,0.27182909846305847,[352   0 872 700],video2_frame0083_obj00.png
1,88,0:35:09.890135,2,car,0.4840390086174011,[714 684 764 719],video2_frame0088_obj00.png
1,88,0:35:09.890135,2,car,0.47851625084877014,[712 653 761 694],video2_frame0088_obj01.png
1,88,0:35:09.890135,7,truck,0.46644267439842224,[425 542 560 681],video2_frame0088_obj02.png
1,88,0:35:09.890135,7,truck,0.4528919756412506,[681 524 752 655],video2_frame0088_obj03.png
1,88,0:35:09.890135,2,car,0.3653418719768524,[474 669 527 719],video2_frame0088_obj04.png
1,88,0:35:09.890135,5,bus,0.30194413661956787,[791 426 887 523],video2_frame0088_obj05.png
1,88,0:35:09.890135,2,car,0.2831990420818329,[553 423 586 463],video2_frame0088_obj06.png
1,88,0:35:09.890135,2,car,0.2688913345336914,[753 527 782 561],video2_frame0088_obj07.png
1,88,0:35:09.890135,2,car,0.26239028573036194,[682 487 721 520],video2_frame0088_obj08.png
1,89,0:35:33.866160,2,car,0.546730637550354,[476 671 528 719],video2_frame0089_obj00.png
1,89,0:35:33.866160,7,truck,0.526591956615448,[685 525 756 652],video2_frame0089_obj01.png
1,89,0:35:33.866160,2,car,0.5216041803359985,[717 686 768 719],video2_frame0089_obj02.png
1,89,0:35:33.866160,2,car,0.5156337022781372,[715 653 763 696],video2_frame0089_obj03.png
1,89,0:35:33.866160,2,car,0.45263299345970154,[691 484 728 522],video2_frame0089_obj04.png
1,89,0:35:33.866160,2,car,0.44277313351631165,[557 426 588 461],video2_frame0089_obj05.png
1,89,0:35:33.866160,7,truck,0.43142032623291016,[479 560 564 677],video2_frame0089_obj06.png
1,89,0:35:33.866160,2,car,0.40989264845848083,[757 527 787 568],video2_frame0089_obj07.png
1,90,0:35:57.842184,2,car,0.7873403429985046,[1186  648 1279  694],video2_frame0090_obj00.png
1,90,0:35:57.842184,2,car,0.7599019408226013,[1138  582 1185  616],video2_frame0090_obj01.png
1,90,0:35:57.842184,2,car,0.7280927896499634,[596 671 680 706],video2_frame0090_obj02.png
1,90,0:35:57.842184,2,car,0.7063878178596497,[790 678 880 718],video2_frame0090_obj03.png
1,90,0:35:57.842184,2,car,0.7025052309036255,[397 683 481 719],video2_frame0090_obj04.png
1,90,0:35:57.842184,2,car,0.6022366285324097,[469 645 557 691],video2_frame0090_obj05.png
1,90,0:35:57.842184,2,car,0.5776644349098206,[862 637 938 690],video2_frame0090_obj06.png
1,90,0:35:57.842184,2,car,0.5568820238113403,[ 988  588 1037  628],video2_frame0090_obj07.png
1,90,0:35:57.842184,2,car,0.535974383354187,[936 594 974 630],video2_frame0090_obj08.png
1,90,0:35:57.842184,2,car,0.5233638286590576,[746 614 783 644],video2_frame0090_obj09.png
1,90,0:35:57.842184,2,car,0.5232261419296265,[1219  576 1263  601],video2_frame0090_obj10.png
1,90,0:35:57.842184,2,car,0.48933228850364685,[1097  592 1134  622],video2_frame0090_obj11.png
1,90,0:35:57.842184,2,car,0.47928375005722046,[784 614 817 643],video2_frame0090_obj12.png
1,90,0:35:57.842184,2,car,0.47802335023880005,[910 543 936 577],video2_frame0090_obj13.png
1,90,0:35:57.842184,5,bus,0.4568873941898346,[ 982  477 1090  574],video2_frame0090_obj14.png
1,90,0:35:57.842184,2,car,0.45559048652648926,[1040  592 1089  627],video2_frame0090_obj15.png
1,90,0:35:57.842184,9,traffic light,0.4463411271572113,[344 662 356 682],video2_frame0090_obj16.png
1,90,0:35:57.842184,2,car,0.44192877411842346,[578 620 607 649],video2_frame0090_obj17.png
1,90,0:35:57.842184,2,car,0.40511900186538696,[404 646 454 677],video2_frame0090_obj18.png
1,90,0:35:57.842184,9,traffic light,0.39177405834198,[265 628 280 652],video2_frame0090_obj19.png
1,90,0:35:57.842184,7,truck,0.37963297963142395,[394 565 446 613],video2_frame0090_obj20.png
1,90,0:35:57.842184,2,car,0.3786100149154663,[536 624 568 652],video2_frame0090_obj21.png
1,90,0:35:57.842184,2,car,0.3741576075553894,[819 606 852 637],video2_frame0090_obj22.png
1,90,0:35:57.842184,2,car,0.34290361404418945,[1119  486 1148  504],video2_frame0090_obj23.png
1,90,0:35:57.842184,2,car,0.33503687381744385,[451 511 470 528],video2_frame0090_obj24.png
1,90,0:35:57.842184,2,car,0.32877451181411743,[497 468 525 491],video2_frame0090_obj25.png
1,90,0:35:57.842184,7,truck,0.31072431802749634,[  0 622  93 677],video2_frame0090_obj26.png
1,90,0:35:57.842184,2,car,0.2723076641559601,[951 541 981 571],video2_frame0090_obj27.png
1,90,0:35:57.842184,2,car,0.25770285725593567,[1234  543 1256  564],video2_frame0090_obj28.png
1,90,0:35:57.842184,2,car,0.25672096014022827,[787 611 846 640],video2_frame0090_obj29.png
1,90,0:35:57.842184,2,car,0.25307801365852356,[1094  500 1117  519],video2_frame0090_obj30.png
1,91,0:36:21.818208,2,car,0.840550422668457,[ 969  654 1058  708],video2_frame0091_obj00.png
1,91,0:36:21.818208,2,car,0.761972188949585,[722 668 807 704],video2_frame0091_obj01.png
1,91,0:36:21.818208,2,car,0.7461555600166321,[1141  586 1184  616],video2_frame0091_obj02.png
1,91,0:36:21.818208,2,car,0.7321220636367798,[213 686 290 719],video2_frame0091_obj03.png
1,91,0:36:21.818208,2,car,0.6656532883644104,[867 607 900 638],video2_frame0091_obj04.png
1,91,0:36:21.818208,2,car,0.6396187543869019,[586 684 667 719],video2_frame0091_obj05.png
1,91,0:36:21.818208,2,car,0.6113989949226379,[938 600 975 633],video2_frame0091_obj06.png
1,91,0:36:21.818208,2,car,0.5826308727264404,[820 607 852 639],video2_frame0091_obj07.png
1,91,0:36:21.818208,2,car,0.579296350479126,[1095  594 1134  624],video2_frame0091_obj08.png
1,91,0:36:21.818208,7,truck,0.5485163331031799,[ 66 620 188 684],video2_frame0091_obj09.png
1,91,0:36:21.818208,2,car,0.5407374501228333,[1223  580 1262  601],video2_frame0091_obj10.png
1,91,0:36:21.818208,5,bus,0.5301810503005981,[ 985  479 1092  576],video2_frame0091_obj11.png
1,91,0:36:21.818208,2,car,0.5083167552947998,[1027  621 1098  658],video2_frame0091_obj12.png
1,91,0:36:21.818208,2,car,0.4991447925567627,[787 614 819 644],video2_frame0091_obj13.png
1,91,0:36:21.818208,2,car,0.48320019245147705,[912 547 937 577],video2_frame0091_obj14.png
1,91,0:36:21.818208,2,car,0.4640466272830963,[747 615 783 646],video2_frame0091_obj15.png
1,91,0:36:21.818208,7,truck,0.4221413731575012,[394 566 445 614],video2_frame0091_obj16.png
1,91,0:36:21.818208,2,car,0.4140143096446991,[497 474 524 495],video2_frame0091_obj17.png
1,91,0:36:21.818208,9,traffic light,0.40701746940612793,[344 663 358 684],video2_frame0091_obj18.png
1,91,0:36:21.818208,2,car,0.37757790088653564,[614 649 706 690],video2_frame0091_obj19.png
1,91,0:36:21.818208,2,car,0.3392055332660675,[1096  589 1182  622],video2_frame0091_obj20.png
1,91,0:36:21.818208,2,car,0.33637383580207825,[452 512 470 531],video2_frame0091_obj21.png
1,91,0:36:21.818208,2,car,0.3106151223182678,[536 627 564 652],video2_frame0091_obj22.png
1,91,0:36:21.818208,2,car,0.30669134855270386,[1232  547 1257  569],video2_frame0091_obj23.png
1,91,0:36:21.818208,2,car,0.29822471737861633,[ 986  586 1039  629],video2_frame0091_obj24.png
1,91,0:36:21.818208,2,car,0.29552918672561646,[1121  488 1147  505],video2_frame0091_obj25.png
1,91,0:36:21.818208,9,traffic light,0.26934096217155457,[266 630 281 655],video2_frame0091_obj26.png
1,91,0:36:21.818208,7,truck,0.26900485157966614,[551 632 612 687],video2_frame0091_obj27.png
1,91,0:36:21.818208,2,car,0.252815842628479,[788 611 847 641],video2_frame0091_obj28.png
1,92,0:36:45.794233,2,car,0.8507101535797119,[  1   0 310 325],video2_frame0092_obj00.png
1,92,0:36:45.794233,2,car,0.8207067251205444,[ 559    0 1120  285],video2_frame0092_obj01.png
1,92,0:36:45.794233,2,car,0.8115284442901611,[268   0 441 216],video2_frame0092_obj02.png
1,92,0:36:45.794233,2,car,0.6255791187286377,[419   0 574 129],video2_frame0092_obj03.png
1,93,0:37:09.770257,2,car,0.91383957862854,[  2   8 141 419],video2_frame0093_obj00.png
1,93,0:37:09.770257,2,car,0.847175121307373,[ 14   0 406 320],video2_frame0093_obj01.png
1,93,0:37:09.770257,2,car,0.7932089567184448,[ 443    0 1121  421],video2_frame0093_obj02.png
1,93,0:37:09.770257,2,car,0.7283555269241333,[353   1 516 208],video2_frame0093_obj03.png
1,93,0:37:09.770257,2,car,0.7056549191474915,[1015    1 1190  233],video2_frame0093_obj04.png
1,93,0:37:09.770257,2,car,0.48267054557800293,[1171    0 1280  143],video2_frame0093_obj05.png
1,94,0:37:33.746281,2,car,0.8376603722572327,[  0  21 313 406],video2_frame0094_obj00.png
1,94,0:37:33.746281,2,car,0.7814772129058838,[ 959    5 1173  314],video2_frame0094_obj01.png
1,94,0:37:33.746281,2,car,0.64936763048172,[ 273    0 1035  560],video2_frame0094_obj02.png
1,94,0:37:33.746281,2,car,0.5138606429100037,[1095    0 1280  228],video2_frame0094_obj03.png
1,95,0:37:57.722305,2,car,0.8350622653961182,[ 829   74 1178  424],video2_frame0095_obj00.png
1,95,0:37:57.722305,2,car,0.7560926079750061,[  0  82 177 358],video2_frame0095_obj01.png
1,95,0:37:57.722305,7,truck,0.45784708857536316,[ 976    0 1279  301],video2_frame0095_obj02.png
1,95,0:37:57.722305,7,truck,0.4272876977920532,[  6  25 960 719],video2_frame0095_obj03.png
1,96,0:38:21.698330,9,traffic light,0.5794592499732971,[  1 250 146 591],video2_frame0096_obj00.png
1,103,0:41:09.530499,37,surfboard,0.33643582463264465,[ 22  99 805 422],video2_frame0103_obj00.png
1,104,0:41:33.506524,37,surfboard,0.5298183560371399,[ 35  97 794 420],video2_frame0104_obj00.png
1,105,0:41:57.482548,37,surfboard,0.4123671352863312,[ 24  99 793 423],video2_frame0105_obj00.png
1,106,0:42:21.458572,37,surfboard,0.4248477518558502,[ 27 100 803 423],video2_frame0106_obj00.png
1,107,0:42:45.434597,0,person,0.8676062822341919,[ 27   1 310 225],video2_frame0107_obj00.png
1,107,0:42:45.434597,0,person,0.4894889295101166,[ 911    0 1033   55],video2_frame0107_obj01.png
1,107,0:42:45.434597,0,person,0.27308860421180725,[717   0 811  41],video2_frame0107_obj02.png
1,108,0:43:09.410621,0,person,0.7641751766204834,[  0   2 193 340],video2_frame0108_obj00.png
1,108,0:43:09.410621,0,person,0.7470293045043945,[ 758    0 1103  284],video2_frame0108_obj01.png
1,108,0:43:09.410621,37,surfboard,0.3837905824184418,[  2  36 340 720],video2_frame0108_obj02.png
1,109,0:43:33.386645,0,person,0.5382009744644165,[633   0 722  84],video2_frame0109_obj00.png
1,109,0:43:33.386645,0,person,0.5006367564201355,[1190   13 1280  249],video2_frame0109_obj01.png
1,109,0:43:33.386645,0,person,0.4581647217273712,[ 747    0 1279  395],video2_frame0109_obj02.png
1,109,0:43:33.386645,36,skateboard,0.4507627785205841,[1176  231 1280  262],video2_frame0109_obj03.png
1,110,0:43:57.362669,10,fire hydrant,0.8352779746055603,[1104   98 1205  319],video2_frame0110_obj00.png
1,110,0:43:57.362669,2,car,0.6247553825378418,[713 120 756 138],video2_frame0110_obj01.png
1,110,0:43:57.362669,2,car,0.6123836636543274,[623 115 677 139],video2_frame0110_obj02.png
1,110,0:43:57.362669,2,car,0.5417177081108093,[569 105 631 136],video2_frame0110_obj03.png
1,110,0:43:57.362669,2,car,0.4967682659626007,[508 115 570 136],video2_frame0110_obj04.png
1,110,0:43:57.362669,2,car,0.3705073297023773,[854 124 886 138],video2_frame0110_obj05.png
1,110,0:43:57.362669,2,car,0.3682560622692108,[448 114 498 134],video2_frame0110_obj06.png
1,110,0:43:57.362669,2,car,0.3378540277481079,[914 119 945 137],video2_frame0110_obj07.png
1,110,0:43:57.362669,2,car,0.32781824469566345,[  0  37  76 392],video2_frame0110_obj08.png
1,110,0:43:57.362669,2,car,0.2701030373573303,[813 110 858 133],video2_frame0110_obj09.png
1,110,0:43:57.362669,2,car,0.2582649290561676,[893 123 915 136],video2_frame0110_obj10.png
1,111,0:44:21.338694,10,fire hydrant,0.8298630714416504,[1104   97 1204  317],video2_frame0111_obj00.png
1,111,0:44:21.338694,2,car,0.7525408864021301,[  4   0 600 298],video2_frame0111_obj01.png
1,111,0:44:21.338694,2,car,0.5040913820266724,[684 119 733 138],video2_frame0111_obj02.png
1,111,0:44:21.338694,2,car,0.41507795453071594,[632 110 689 138],video2_frame0111_obj03.png
1,111,0:44:21.338694,2,car,0.38556909561157227,[737 120 792 138],video2_frame0111_obj04.png
1,111,0:44:21.338694,2,car,0.3649798333644867,[890 124 919 136],video2_frame0111_obj05.png
1,111,0:44:21.338694,2,car,0.35755854845046997,[802 111 853 135],video2_frame0111_obj06.png
1,111,0:44:21.338694,2,car,0.32717782258987427,[589 116 639 138],video2_frame0111_obj07.png
1,112,0:44:45.314718,2,car,0.8879355788230896,[486   5 821 231],video2_frame0112_obj00.png
1,112,0:44:45.314718,10,fire hydrant,0.8012032508850098,[1103   96 1205  315],video2_frame0112_obj01.png
1,112,0:44:45.314718,0,person,0.46399062871932983,[1243   17 1280  267],video2_frame0112_obj02.png
1,112,0:44:45.314718,2,car,0.36697545647621155,[395 110 451 132],video2_frame0112_obj03.png
1,112,0:44:45.314718,2,car,0.34064674377441406,[866 123 903 139],video2_frame0112_obj04.png
1,112,0:44:45.314718,2,car,0.30648496747016907,[ 36  95 211 136],video2_frame0112_obj05.png
1,113,0:45:09.290742,2,car,0.6810674071311951,[701  41 927 212],video2_frame0113_obj00.png
1,113,0:45:09.290742,10,fire hydrant,0.6752538681030273,[1104   92 1205  311],video2_frame0113_obj01.png
1,113,0:45:09.290742,2,car,0.5848308205604553,[637 115 682 136],video2_frame0113_obj02.png
1,113,0:45:09.290742,0,person,0.5449578166007996,[1215   92 1274  255],video2_frame0113_obj03.png
1,113,0:45:09.290742,2,car,0.5229413509368896,[527 113 574 136],video2_frame0113_obj04.png
1,113,0:45:09.290742,2,car,0.4339647591114044,[458 111 512 135],video2_frame0113_obj05.png
1,113,0:45:09.290742,2,car,0.40366581082344055,[362 109 421 133],video2_frame0113_obj06.png
1,113,0:45:09.290742,10,fire hydrant,0.2728414237499237,[1062   58 1088  126],video2_frame0113_obj07.png
1,134,0:53:32.787252,4,airplane,0.8270185589790344,[ 732  256 1250  686],video2_frame0134_obj00.png
1,135,0:53:56.763276,4,airplane,0.7982367873191833,[ 733  253 1241  691],video2_frame0135_obj00.png
1,136,0:54:20.739300,4,airplane,0.8089455962181091,[ 733  254 1242  691],video2_frame0136_obj00.png
1,137,0:54:44.715324,4,airplane,0.8166478276252747,[ 733  254 1242  691],video2_frame0137_obj00.png
1,138,0:55:08.691349,4,airplane,0.5596548318862915,[ 674  260 1237  697],video2_frame0138_obj00.png
1,139,0:55:32.667373,4,airplane,0.6395270228385925,[ 660  261 1234  703],video2_frame0139_obj00.png
1,140,0:55:56.643397,33,kite,0.3499237596988678,[710  34 733 150],video2_frame0140_obj00.png
1,155,1:01:56.283761,14,bird,0.7844040989875793,[753 301 818 370],video2_frame0155_obj00.png
1,156,1:02:20.259786,14,bird,0.7136897444725037,[778 295 841 359],video2_frame0156_obj00.png
1,164,1:05:32.067980,47,apple,0.48330482840538025,[568 503 641 583],video2_frame0164_obj00.png
1,164,1:05:32.067980,47,apple,0.4485768675804138,[687 182 793 272],video2_frame0164_obj01.png
1,165,1:05:56.044004,47,apple,0.7064146399497986,[ 988  431 1057  502],video2_frame0165_obj00.png
1,165,1:05:56.044004,47,apple,0.5905501842498779,[535 595 602 665],video2_frame0165_obj01.png
1,165,1:05:56.044004,47,apple,0.5752177834510803,[652 270 755 359],video2_frame0165_obj02.png
1,166,1:06:20.020028,47,apple,0.41590192914009094,[600  29 672 103],video2_frame0166_obj00.png
1,167,1:06:43.996052,0,person,0.7183001637458801,[359 656 402 700],video2_frame0167_obj00.png
1,167,1:06:43.996052,13,bench,0.43416428565979004,[ 20 656 206 717],video2_frame0167_obj01.png
1,167,1:06:43.996052,0,person,0.36347535252571106,[573 637 627 690],video2_frame0167_obj02.png
1,167,1:06:43.996052,0,person,0.3529055118560791,[673 630 699 684],video2_frame0167_obj03.png
1,167,1:06:43.996052,0,person,0.29608389735221863,[109 615 147 659],video2_frame0167_obj04.png
1,167,1:06:43.996052,0,person,0.27931103110313416,[695 654 727 693],video2_frame0167_obj05.png
1,167,1:06:43.996052,25,umbrella,0.26444849371910095,[832 545 879 565],video2_frame0167_obj06.png
1,168,1:07:07.972077,0,person,0.7730516195297241,[372 652 416 699],video2_frame0168_obj00.png
1,168,1:07:07.972077,0,person,0.38534656167030334,[572 638 600 689],video2_frame0168_obj01.png
1,168,1:07:07.972077,13,bench,0.37789812684059143,[ 22 655 208 717],video2_frame0168_obj02.png
1,168,1:07:07.972077,0,person,0.35477325320243835,[594 638 629 688],video2_frame0168_obj03.png
1,168,1:07:07.972077,0,person,0.2937457263469696,[673 631 700 682],video2_frame0168_obj04.png
1,168,1:07:07.972077,0,person,0.2815250754356384,[695 656 726 694],video2_frame0168_obj05.png
1,168,1:07:07.972077,25,umbrella,0.2718157172203064,[833 546 880 564],video2_frame0168_obj06.png
1,168,1:07:07.972077,2,car,0.26223239302635193,[173 554 248 598],video2_frame0168_obj07.png
1,168,1:07:07.972077,0,person,0.2507832944393158,[109 614 146 658],video2_frame0168_obj08.png
1,169,1:07:31.948101,0,person,0.7901757955551147,[389 647 431 700],video2_frame0169_obj00.png
1,169,1:07:31.948101,0,person,0.32465997338294983,[594 638 631 689],video2_frame0169_obj01.png
1,169,1:07:31.948101,13,bench,0.31895002722740173,[ 23 656 206 717],video2_frame0169_obj02.png
1,169,1:07:31.948101,0,person,0.3175729811191559,[573 637 600 690],video2_frame0169_obj03.png
1,169,1:07:31.948101,25,umbrella,0.2859029471874237,[833 545 880 564],video2_frame0169_obj04.png
1,169,1:07:31.948101,0,person,0.2782382071018219,[694 653 727 694],video2_frame0169_obj05.png
1,169,1:07:31.948101,0,person,0.2563003599643707,[673 631 700 683],video2_frame0169_obj06.png
1,170,1:07:55.924125,8,boat,0.27912643551826477,[  0 265 261 402],video2_frame0170_obj00.png
1,170,1:07:55.924125,8,boat,0.2766771614551544,[  3 247 256 311],video2_frame0170_obj01.png
1,171,1:08:19.900150,8,boat,0.2857544720172882,[  0 272 260 403],video2_frame0171_obj00.png
1,171,1:08:19.900150,8,boat,0.2623658776283264,[  3 247 256 309],video2_frame0171_obj01.png
1,172,1:08:43.876174,2,car,0.8319668173789978,[138 397 324 483],video2_frame0172_obj00.png
1,172,1:08:43.876174,2,car,0.7143846154212952,[ 82 486 303 597],video2_frame0172_obj01.png
1,172,1:08:43.876174,2,car,0.6314239501953125,[ 20 560 304 697],video2_frame0172_obj02.png
1,172,1:08:43.876174,2,car,0.6246436834335327,[  0 178  40 250],video2_frame0172_obj03.png
1,172,1:08:43.876174,2,car,0.5409426689147949,[ 10 149  79 207],video2_frame0172_obj04.png
1,172,1:08:43.876174,2,car,0.44878169894218445,[ 43 111 115 169],video2_frame0172_obj05.png
1,172,1:08:43.876174,2,car,0.4021387994289398,[174 338 331 409],video2_frame0172_obj06.png
1,172,1:08:43.876174,2,car,0.3929809331893921,[ 33 635 286 719],video2_frame0172_obj07.png
1,172,1:08:43.876174,2,car,0.39262038469314575,[175 309 327 384],video2_frame0172_obj08.png
1,172,1:08:43.876174,2,car,0.33538761734962463,[ 18 127  98 195],video2_frame0172_obj09.png
1,172,1:08:43.876174,2,car,0.33173468708992004,[283  63 385 127],video2_frame0172_obj10.png
1,172,1:08:43.876174,2,car,0.3297446072101593,[141  19 235  50],video2_frame0172_obj11.png
1,172,1:08:43.876174,2,car,0.32183176279067993,[  0  72  50 119],video2_frame0172_obj12.png
1,172,1:08:43.876174,2,car,0.29469767212867737,[20 48 91 94],video2_frame0172_obj13.png
1,172,1:08:43.876174,2,car,0.28543150424957275,[  3 158  63 233],video2_frame0172_obj14.png
1,172,1:08:43.876174,2,car,0.26056984066963196,[319  33 392  68],video2_frame0172_obj15.png
1,172,1:08:43.876174,2,car,0.2500610649585724,[104  70 167 135],video2_frame0172_obj16.png
1,173,1:09:07.852198,13,bench,0.441285640001297,[535 437 761 508],video2_frame0173_obj00.png
1,174,1:09:31.828222,13,bench,0.5162094831466675,[536 435 762 508],video2_frame0174_obj00.png
1,175,1:09:55.804247,77,teddy bear,0.3495512306690216,[  7  43 645 707],video2_frame0175_obj00.png
1,176,1:10:19.780271,77,teddy bear,0.48596811294555664,[  7  43 662 709],video2_frame0176_obj00.png
1,177,1:10:43.756295,77,teddy bear,0.5290586948394775,[  9  41 671 709],video2_frame0177_obj00.png
1,178,1:11:07.732319,77,teddy bear,0.49678078293800354,[  7  43 670 711],video2_frame0178_obj00.png
1,179,1:11:31.708344,77,teddy bear,0.5997437238693237,[  5  41 678 708],video2_frame0179_obj00.png
1,181,1:12:19.660392,34,baseball bat,0.3172166347503662,[570  26 787 516],video2_frame0181_obj00.png
1,182,1:12:43.636416,0,person,0.803740382194519,[  2   0 202 714],video2_frame0182_obj00.png
1,182,1:12:43.636416,0,person,0.504264235496521,[766   0 986 575],video2_frame0182_obj01.png
1,182,1:12:43.636416,0,person,0.3760911822319031,[1172   75 1279  515],video2_frame0182_obj02.png
1,183,1:13:07.612441,0,person,0.6628842353820801,[  2   0 220 708],video2_frame0183_obj00.png
